seqname,DTT,PH,EW,cv0,cv1,cv2,cv3,cv4,cv5,cv6,cv7,cv8,cv9,cv10,cv11,cv12,cv13,cv14,cv15,cv16,cv17,cv18,cv19,cv20,cv21,cv22,cv23,cv24,cv25,cv26,cv27,cv28,cv29
MG_704,70.3777014201859,216.653653786083,84.483167836243,4,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_705,63.9174571327122,214.305222270854,125.316806913892,1,1,4,4,4,4,1,1,4,1,4,1,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4
MG_706,68.1056868237738,227.483915175493,108.843073176403,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_707,69.6762729579219,237.188225405273,91.7821980070804,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,4,1,4,1,1
MG_708,68.4547059646956,232.862296419652,120.336245987495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1
MG_709,69.8507825283828,226.089246969184,112.742627565414,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_71,64.0919667031731,196.490947176681,100.256779218569,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1
MG_710,67.2331389714693,214.305222270854,119.9130273651,4,1,1,1,4,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,4,1,1
MG_711,65.1390241259385,245.768199597034,87.9370804445855,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,4,1,4,1,1,1,4,1
MG_712,68.2801963942347,229.686507905709,69.7200189881536,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,1,1
MG_713,69.3272538170001,247.178227579139,65.8570459771881,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_714,66.8841198305475,219.023747282865,76.5476964026499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1
MG_715,69.6762729579219,188.694321863866,81.6397194430884,1,1,1,4,4,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_716,67.4076485419302,201.661049777732,78.7447750556249,1,1,4,1,1,1,1,4,1,1,4,1,1,1,4,4,1,1,1,1,1,4,1,4,1,4,1,4,1,1
MG_717,67.756667682852,228.729900686477,75.1993494837959,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1
MG_718,69.1527442465392,206.393398593488,83.936325761457,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,4,1,1,1,1,1,1,1
MG_719,67.0586294010084,218.105846714122,89.9844021142358,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,4,1,4,1,1,1,1,1,1
MG_72,64.7900049850167,223.521091434937,87.5994647895576,1,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1
MG_720,67.0586294010084,262.605592559814,107.589552202644,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,4,4
MG_721,70.5553646994197,146.185627172383,63.662307055426,1,4,1,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_722,66.7096102600866,244.544332172044,67.8742949121352,1,1,1,4,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,4,1,4,1,1,1,4,4,1,1
MG_723,67.756667682852,196.200647298012,98.4266188826576,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,4,1,4,1
MG_724,68.4547059646956,215.659955037974,83.4244493421712,1,1,1,1,4,4,1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1
MG_725,63.3939284213295,230.985945457845,87.5734850796189,1,1,4,1,1,1,1,1,4,4,1,1,1,1,1,1,4,4,1,4,1,4,1,1,1,1,1,4,1,1
MG_726,66.8841198305475,170.327094619848,82.9361069436237,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,4,1,1,1,4,4
MG_727,67.0586294010084,194.537182913895,94.2554663427446,1,1,4,1,4,1,1,4,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_728,71.0723495216091,265.600750038142,75.7371294687724,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,4,1,1,1,4,1,1
MG_729,69.501763387461,266.052327627182,85.6198109318182,1,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,1,4,1
MG_73,66.5351006896257,210.12121767036,78.8079311221162,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_730,69.501763387461,238.367856658275,103.639337384943,1,4,4,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_731,67.5821581123911,205.540930695811,77.2620386951585,1,4,1,1,4,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,4,4,4,4,1,4,1,1
MG_732,69.7558799428676,218.692100269243,103.461277913912,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,4,4,1,1
MG_733,66.1860815487039,225.972512632583,87.1889853812546,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4
MG_734,67.0586294010084,188.362550573959,78.1324586777379,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,4
MG_735,68.2801963942347,210.72946503519,72.9275120853121,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_736,72.2939165148354,202.084979759279,92.843842745009,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,4,1,1,1
MG_737,69.3272538170001,201.919094114326,112.067155125712,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_738,67.5821581123911,219.042179021193,100.906271959244,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1
MG_739,62.6958901394859,214.04717793426,149.444163061851,4,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4
MG_74,68.8037251056174,213.943960199622,98.9162262125406,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1
MG_740,67.5821581123911,183.155584496252,65.043881071849,1,1,4,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
MG_741,67.5821581123911,205.052489630114,86.8161765505701,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4,4,4,1,1,1,1,1,4
MG_742,61.9978518576423,198.463143177795,110.84610877262,1,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4
MG_743,67.5821581123911,207.844897986831,98.1563197120304,1,1,1,1,1,1,1,1,4,4,1,1,4,1,4,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1
MG_744,69.6762729579219,208.263298446881,79.784768196796,1,4,1,1,1,4,4,1,1,4,1,1,1,4,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1
MG_745,72.1194069443745,196.44486783086,89.839621108688,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1
MG_746,71.0723495216091,205.660736994944,99.6579469159378,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
MG_747,70.5488208102264,240.238678098584,92.1316250977288,1,1,1,4,4,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1
MG_748,69.8507825283828,217.18518138463,91.5587725050365,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,4,1,4,4,1,1,1,1,4
MG_749,66.7096102600866,188.814128162999,79.0261606812371,1,4,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_75,68.8037251056174,187.363302821576,105.492725837553,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1
MG_750,70.3777014201859,194.349922821504,116.914427978076,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MG_751,68.9782346760783,232.386757570785,101.895419250013,1,1,4,1,4,4,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_752,64.4409858440949,181.81928346746,112.033381498271,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4,4,1,1,1,4,1,4,4,1,1,1,1,1,1,1
MG_753,67.756667682852,200.969859590425,95.0504454509706,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1
MG_754,68.2801963942347,187.293509750926,107.323260175383,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_755,66.7096102600866,236.117341408406,93.8034193988513,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,4,4,1,1,1,1,1,1
MG_756,67.9311772533129,224.82728729727,117.851313206942,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,4,1,1,1,1,1,4,1,1,1,1,1
MG_757,70.0270989385812,213.505077469438,84.7001938396667,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_758,68.8037251056174,222.69166321017,86.1342091783174,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MG_759,67.756667682852,197.983917981262,78.2584602679012,4,4,1,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,4,1,1
MG_76,69.8507825283828,204.029528152901,121.666657750893,4,1,1,4,1,4,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4
MG_760,70.1112065013352,193.653414914714,105.494147157671,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_761,67.0586294010084,211.577324998285,93.5851898397304,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4
MG_762,66.7096102600866,237.049987367811,111.76059454937,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
MG_763,68.6010686278479,161.635720334147,87.6592173956222,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4
MG_764,67.5821581123911,189.228842275383,83.6791266382074,1,1,1,1,4,4,1,4,4,4,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4
MG_765,65.4880432668603,169.456194983842,83.0556136121478,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,4,1,1,1,1,1
MG_766,66.3605911191648,208.296475575872,67.6418520142839,1,4,1,1,1,1,1,4,4,1,4,4,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1
MG_767,67.2331389714693,220.350832442493,70.1722757111898,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1
MG_768,69.6762729579219,216.212907187819,69.4792822279921,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1
MG_769,69.6762729579219,186.731341731917,86.8031866963802,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,4,1
MG_77,70.8218596182703,230.382598532784,100.638305644238,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1
MG_770,70.9106912578872,186.256500944602,120.172779935988,1,1,4,1,4,1,1,1,4,4,1,1,1,1,4,1,1,4,4,4,1,4,1,1,1,1,1,4,1,4
MG_771,64.266476273634,238.478447088244,90.1402803707508,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,4,1,4
MG_772,66.3605911191648,234.386601179391,90.163662109228,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1
MG_773,68.2801963942347,198.039213196247,96.1415932465751,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1
MG_774,66.7096102600866,214.010314457603,93.4760750648463,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,4,1,1,1,4,1,4,4,1,4,1,1,1,4,1
MG_775,63.5684379917904,179.35864640065,68.748587633981,1,1,1,1,4,1,1,1,4,1,1,1,1,4,4,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1
MG_776,67.0586294010084,199.080606411788,64.7944758614252,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,4
MG_777,66.7096102600866,201.292415011168,85.3340341271683,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1
MG_778,66.5351006896257,243.077165801122,101.581744398946,1,1,1,4,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,4,1
MG_779,66.3802776374255,225.683491854972,103.327125004303,1,1,4,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,4,1,1,1,1,1,1,4,1,1,4,1
MG_780,65.8370624077821,220.424559395805,106.039862535272,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1
MG_781,72.4684260852963,250.219464403287,85.1781558768885,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1
MG_782,73.6899930785225,222.188476753811,73.7990431466232,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1
MG_783,70.1998016693046,207.686385037209,95.0402004947847,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1,4,1,1,4,1,4,1
MG_784,64.9645145554776,229.281009662489,150.10664565204,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1
MG_785,66.8841198305475,210.406909614447,94.9647124098875,4,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_786,64.0919667031731,247.334897354928,91.9835407540397,1,4,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,4,1,1,1,4,4,1,1,1,1,4,1,4
MG_787,67.2331389714693,209.982979632899,86.0770538170757,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1
MG_788,69.6762729579219,202.872936572808,98.5187366584276,1,1,1,1,4,4,4,1,1,1,4,4,1,1,1,1,4,1,1,4,1,1,1,1,4,4,1,1,1,1
MG_789,70.1998016693046,223.148770320708,95.8456103764486,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,4,1,4,1,1,4,4,1,1
MG_79,66.011571978243,225.80662698763,91.1846646894007,1,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1
MG_790,66.5351006896257,222.184790406145,105.276059078349,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_791,71.5958782329918,208.738837295748,80.5114160019713,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,4,4,1,1,1
MG_792,70.0252920988437,207.070764977048,76.5788720539529,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_793,71.7990076540562,217.32539697349,98.3774587565432,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1
MG_794,68.2801963942347,197.55077213055,89.3349093735611,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,4,4,1,1,1,1,1,4
MG_795,61.4743231462596,220.885352854009,117.991827853554,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_796,69.1527442465392,239.814748117036,93.0552037675797,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,4,1,4,1,1,1,4,1,4,1,4,1,1
MG_797,69.3272538170001,211.052020455932,69.1707579130815,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1
MG_798,66.8841198305475,221.889882592894,74.8099091735949,1,1,4,1,1,1,4,1,1,1,4,1,4,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1
MG_799,64.6154954145558,215.606502996822,78.539041129628,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_80,68.1569104297635,185.946941878013,80.1771063450092,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_800,68.2801963942347,210.545147651908,109.27823331437,4,4,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1
MG_801,68.8037251056174,213.595600345219,98.1698090948147,1,1,4,1,1,4,1,4,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1
MG_802,68.2801963942347,197.587635607207,80.0159876101069,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,4,4,1,1,4
MG_803,70.7233303806873,246.081539148613,105.276059078349,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4
MG_804,67.4076485419302,228.958454241746,95.1387764681917,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1
MG_805,71.4213686625309,283.249139487361,88.6542409924948,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4,4,1,4,1,1,4,1,1,1,1
MG_806,73.0426506086928,170.222888930291,105.132839628112,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1
MG_807,66.8841198305475,232.524995608247,72.6975034667315,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1
MG_808,64.9645145554776,212.167140624787,101.83114960937,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1
MG_809,68.6292155351565,244.007968586694,96.4572467160178,1,4,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4
MG_81,68.6292155351565,212.495225567028,71.7232643635133,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1
MG_810,68.6010686278479,204.193901237472,112.152411198971,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,4,4,1,1,1,1,1,1,4,1,1,1,1,1,1
MG_811,69.1527442465392,245.55623460626,100.178840094988,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,4,1,1,1,1,4,1,1,1,1
MG_812,71.8878392936731,204.263552028151,85.7498017496622,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1
MG_813,69.7558799428676,202.373693907727,93.4779969718882,1,1,1,1,4,1,1,4,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1
MG_814,65.4880432668603,238.688568905185,99.2825401153507,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,4,1,1,4
MG_815,70.1998016693046,204.79444529352,93.2318657973455,1,1,1,1,4,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
MG_816,65.3135336963994,232.515779739082,88.8386969288512,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4,1,1
MG_817,62.6958901394859,191.588104781388,76.8750407413313,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1,1
MG_818,69.6762729579219,202.435182787515,84.2740619828668,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1
MG_819,67.0586294010084,199.946898113212,80.9176458526016,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1
MG_82,64.6154954145558,162.902790421263,71.9083202330141,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1
MG_820,72.2939165148354,205.669952864108,67.9536085273137,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1
MG_821,73.3409739376008,145.999043200501,51.3421823241878,1,1,1,1,1,1,1,1,4,1,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_822,65.4919612412566,210.843230054296,97.0071238209728,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1
MG_823,68.8037251056174,175.847400249134,62.7810483809212,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1
MG_824,65.4880432668603,244.734179076824,60.8585498844235,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1
MG_825,69.3272538170001,209.494538567202,62.5021041953396,1,4,1,1,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4
MG_826,70.8978399511482,205.96946861194,95.1127967535766,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,4,1,1,4,1
MG_827,68.4547059646956,218.931588591224,104.095281285249,1,1,4,1,1,1,1,1,1,4,4,4,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,4
MG_828,66.8841198305475,174.704632472788,69.0737304291499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,1,4,1,1
MG_829,68.8037251056174,215.887279804544,62.3313199763264,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,1,1,1,1
MG_83,64.0919667031731,212.406753223053,85.6821622344241,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1
MG_830,69.6762729579219,207.946272547636,95.8766002104997,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
MG_831,71.5958782329918,211.531245652465,53.0396531827345,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4
MG_832,73.1664643671399,214.554050738284,82.8347860815654,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,4
MG_833,67.1797623939776,220.79864973535,105.946810349601,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1,4
MG_834,72.6429356557572,229.787882466514,96.3013684595029,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1
MG_835,71.2660178163548,215.06871135549,86.3761230024965,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4
MG_836,64.4409858440949,199.790228337423,92.3381637876111,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1
MG_837,66.1860815487039,198.951584243491,72.0350208765431,4,1,4,1,4,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4
MG_838,60.4272657234942,200.278669403119,94.2983328632862,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_839,63.5684379917904,220.963687741904,87.9735726051934,1,1,1,1,4,4,1,4,1,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,4,1,1,1,4,1
MG_84,66.5351006896257,192.334590183679,62.253660280232,1,4,1,4,1,1,1,1,4,4,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1
MG_840,64.7900049850167,234.008750543664,105.00067415331,4,1,1,4,4,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4,1
MG_841,66.7096102600866,201.541243478598,77.2205708755668,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1
MG_842,67.5821581123911,233.75070620707,79.1430693736233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,4,1,1,4,1
MG_843,63.9174571327122,238.662764471526,66.8209249869559,1,4,4,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1
MG_844,66.1860815487039,220.323184835,78.3480902653972,1,1,4,1,1,4,1,4,1,1,4,4,1,1,4,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1
MG_845,63.9174571327122,214.369733355002,81.655307274975,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,4,1,1,1
MG_846,63.3939284213295,209.236494230608,92.9149133367163,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1
MG_847,66.011571978243,211.568109129121,71.8479669687252,1,4,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1
MG_848,68.4547059646956,227.345677138032,72.8066182462919,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1
